"parent_audit_id","child_audit_id","old_context","verified_context","claim","impact_class","classification_reason","complete_unit","content_id","question_or_title","all_choices","correct_answer_number","explanation_or_body","recorded_source","recorded_url","audit_result","revision","audit_reason","missing_material","restart_condition","unit_note"
"A-OTHER-0A1E2C7CA2","A-OTHER-0A1E2C7CA2-05","correct_explanation","correct_explanation","対象、条件、作用又は手順を取り違えないように整理する。","A2","解説品質・理解には影響するが正答番号を直接変更しない","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集105問で再利用"
"A-OTHER-DF5B28DA93","A-OTHER-DF5B28DA93-01","correct_explanation","correct_explanation","香粧品化学：陽イオン界面活性剤／香粧品化学：アルカリ剤","A2","解説品質・理解には影響するが正答番号を直接変更しない","no","","","","","","","","監修確認中","保留","抽出断片から完全な問題・教材単位を一意に復元できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合",""
"A-OTHER-B2DE158405","A-OTHER-B2DE158405-01","wrong_choice","wrong_choice","刃に毛髪が残っていなければ、顧客ごとの清掃・消毒は省略できる。","A1","選択肢又は公式過去問として正答判定へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集2問で再利用"
"A-OTHER-791BBE20FF","A-OTHER-791BBE20FF-01","wrong_choice","wrong_choice","【観点1】櫛で毛流を整え、切る位置を確認してから切る。","A1","選択肢又は公式過去問として正答判定へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集4問で再利用"
"A-OTHER-791BBE20FF","A-OTHER-791BBE20FF-02","wrong_choice","wrong_choice","【観点2】床に落とした用具は汚れが付着していなければ、消毒せず作業へ戻せる。","A1","選択肢又は公式過去問として正答判定へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集2問で再利用"
"A-OTHER-1913C5DEC0","A-OTHER-1913C5DEC0-01","wrong_choice","wrong_choice","【観点1】櫛で整えた毛流は切る位置に影響しないため、毛束を空中へ大きく引き出して切る。","A1","選択肢又は公式過去問として正答判定へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集2問で再利用"
"A-OTHER-1913C5DEC0","A-OTHER-1913C5DEC0-02","wrong_choice","wrong_choice","【観点2】使用後は毛髪を除去し、必要な洗浄・消毒・保管を行う。","A1","選択肢又は公式過去問として正答判定へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集2問で再利用"
"A-OTHER-15AD280D80","A-OTHER-15AD280D80-01","wrong_choice","wrong_choice","【観点1】櫛で整えた毛流は切る位置に影響しないため、毛束を空中へ大きく引き出して切る。","A1","選択肢又は公式過去問として正答判定へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集2問で再利用"
"A-OTHER-15AD280D80","A-OTHER-15AD280D80-02","wrong_choice","wrong_choice","【観点2】床に落とした用具は汚れが付着していなければ、消毒せず作業へ戻せる。","A1","選択肢又は公式過去問として正答判定へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集2問で再利用"
"A-OTHER-98442188FF","A-OTHER-98442188FF-01","wrong_choice","wrong_choice","【観点1】櫛で毛流を整え、切る位置を確認してから切る。","A1","選択肢又は公式過去問として正答判定へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集4問で再利用"
"A-OTHER-98442188FF","A-OTHER-98442188FF-02","wrong_choice","wrong_choice","【観点2】使用後は毛髪を除去し、必要な洗浄・消毒・保管を行う。","A1","選択肢又は公式過去問として正答判定へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集2問で再利用"
"A-OTHER-B4D97F5559","A-OTHER-B4D97F5559-02","correct_explanation","correct_explanation","・櫛で毛流を整え、切る位置を確認してから切る。","A2","解説品質・理解には影響するが正答番号を直接変更しない","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集5問で再利用"
"A-OTHER-B4D97F5559","A-OTHER-B4D97F5559-04","correct_explanation","correct_explanation","・使用後は毛髪を除去し、必要な洗浄・消毒・保管を行う。","A1","正解解説の法令・数値・安全基準で正答理解へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集2問で再利用"
"A-OTHER-B4D97F5559","A-OTHER-B4D97F5559-05","correct_explanation","correct_explanation","対象、条件、作用又は手順を取り違えないように整理する。","A2","解説品質・理解には影響するが正答番号を直接変更しない","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集105問で再利用"
"A-OTHER-3D6782FA3A","A-OTHER-3D6782FA3A-01","correct_explanation","correct_explanation","観点1は「櫛で毛流を整え、切る位置を確認してから切る」、観点2は「使用後は毛髪を除去し、必要な洗浄・消毒・保管を行う」と整理する。","A1","正解解説の法令・数値・安全基準で正答理解へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集3問で再利用"
"A-OTHER-CA8B6B1CFA","A-OTHER-CA8B6B1CFA-01","wrong_choice","wrong_choice","使用前後に衛生状態を確認し、必要な消毒又は交換を行う。","A1","選択肢又は公式過去問として正答判定へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集4問で再利用"
"A-OTHER-72D5809E0C","A-OTHER-72D5809E0C-02","correct_explanation","correct_explanation","・傷、炎症、化膿、強い発赤などがある部位は、施術を避けるか控える。","A2","解説品質・理解には影響するが正答番号を直接変更しない","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集2問で再利用"
"A-OTHER-72D5809E0C","A-OTHER-72D5809E0C-03","correct_explanation","correct_explanation","・小さく安定した動きで、部位ごとに確認しながら剃る。","A2","解説品質・理解には影響するが正答番号を直接変更しない","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集3問で再利用"
"A-OTHER-72D5809E0C","A-OTHER-72D5809E0C-04","correct_explanation","correct_explanation","・使用前後に衛生状態を確認し、必要な消毒又は交換を行う。","A1","正解解説の法令・数値・安全基準で正答理解へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集3問で再利用"
"A-OTHER-72D5809E0C","A-OTHER-72D5809E0C-05","correct_explanation","correct_explanation","対象、条件、作用又は手順の違いを確認する。","A2","解説品質・理解には影響するが正答番号を直接変更しない","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集45問で再利用"
"A-OTHER-5BD880E9FB","A-OTHER-5BD880E9FB-01","correct_explanation","correct_explanation","「使用前後に衛生状態を確認し、必要な消毒又は交換を行う」は、シェービングの判断基準に合う。","A1","正解解説の法令・数値・安全基準で正答理解へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集3問で再利用"
"A-OTHER-EB3C57A7CB","A-OTHER-EB3C57A7CB-01","wrong_choice","wrong_choice","使用前後に衛生状態を確認し、必要な消毒又は交換を行う。","A1","選択肢又は公式過去問として正答判定へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集4問で再利用"
"A-OTHER-554875BBCA","A-OTHER-554875BBCA-01","correct_explanation","correct_explanation","「使用前後に衛生状態を確認し、必要な消毒又は交換を行う」は、シェービングの判断基準に合う。","A1","正解解説の法令・数値・安全基準で正答理解へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集3問で再利用"
"A-OTHER-261B940573","A-OTHER-261B940573-01","correct_explanation","correct_explanation",".replace(/消毒担当者だけの問題/g, ""消毒担当者を中心とした問題"")","A1","正解解説の法令・数値・安全基準で正答理解へ直接影響","no","","","","","","","","監修確認中","保留","抽出断片から完全な問題・教材単位を一意に復元できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合",""
"A-OTHER-F51E8290DC","A-OTHER-F51E8290DC-01","correct_explanation","correct_explanation","第五条 都道府県知事、保健所を設置する市の市長又は特別区の区長は、法第十条第二項の規定により業務停止の処分を行つたときは、厚","A1","正解解説の法令・数値・安全基準で正答理解へ直接影響","yes","","業務停止","","","理容師法 第十条。衛生措置違反等では、期間を定めて業務停止となる場合がある。","","","監修確認中","保留","完全単位は取得できたが、収録URLだけでは当該主張を直接裏付ける条項・通知箇所を固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","教材の完全項目を取得"
"A-OTHER-F51E8290DC","A-OTHER-F51E8290DC-02","correct_explanation","question","生労働大臣に厚生労働省令で定める事項を通知しなければならない。","A3","正答・安全性に直接影響しない表示又は条件不足の断片","yes","40","次の記述のうち、理容師法施行令における理容所外業務の要件及び業務停止処分の通知について正しいものの組合せはどれか。



a. 利用者が自宅での施術を希望し、理容所へ事前に申し込んだ場合は、理容所以外で理容を行うことができる。

b. 疾病その他の理由により、理容所に来ることができない者に対して理容を行う場合は、理容所以外で業を行うことができる。

c. 都道府県知事等は、業務停止処分を行ったときは、厚生労働大臣に厚生労働省令で定める事項を通知しなければならない。

d. 業務停止処分を受けた理容師は、指定登録機関に処分の内容を通知しなければならない。","1.b・c | 2.b・d | 3.c・d | 4.a・b","1","・判断基準：疾病その他の理由で理容所に来られない者への理容は理容所外業務として認められる。業務停止処分を行った都道府県知事等は、厚生労働大臣へ所定事項を通知する。
・根拠：理容師法施行令第4条第1号、第5条。
・注意点：本人の希望だけでは足りず、通知義務者は処分を受けた理容師ではない。","理容師法・理容師法施行規則","https://laws.e-gov.go.jp/law/322AC0000000234","誤検出","修正不要","完全単位を確認した結果、独立して真偽を判定する法令・数値主張ではない","","","問題集の完全問題単位を取得"
"A-OTHER-8B24F2D4BE","A-OTHER-8B24F2D4BE-01","correct_explanation","correct_explanation","第十一条 法第三条第三項の厚生労働省令で定める期間は、理容師養成施設指定規則（平成十年厚生省令第五号）第二条第一項に規定する","A2","解説品質・理解には影響するが正答番号を直接変更しない","yes","","第十一条　試験科目","","","第十一条 法第三条第三項の厚生労働省令で定める期間は、理容師養成施設指定規則（平成十年厚生省令第五号）第二条第一項に規定する 昼間課程又は夜間課程において知識及び技能を修得する者にあっては二年、同項に規定する通信課程において知識及び技能を修得する者 にあっては三年とする。ただし、美容師法（昭和三十二年法律第百六十三号）第四条第三項に規定する指定を受けた美容師養成施設にお いて美容師法施行規則（平成十年厚生省令第七号）第十一条前段に規定する期間以上美容師になるのに必要な知識及び技能を修得してい る者については、昼間課程又は夜間課程において知識及び技能を修得するものにあっては一年、通信課程において知識及び技能を修得す るものにあっては一年六月とする。","","","監修確認中","保留","完全単位は取得できたが、収録URLだけでは当該主張を直接裏付ける条項・通知箇所を固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","教材の完全項目を取得"
"A-OTHER-8B24F2D4BE","A-OTHER-8B24F2D4BE-02","correct_explanation","correct_explanation","昼間課程又は夜間課程において知識及び技能を修得する者にあっては二年、同項に規定する通信課程において知識及び技能を修得する者","A2","解説品質・理解には影響するが正答番号を直接変更しない","yes","","第十一条　試験科目","","","第十一条 法第三条第三項の厚生労働省令で定める期間は、理容師養成施設指定規則（平成十年厚生省令第五号）第二条第一項に規定する 昼間課程又は夜間課程において知識及び技能を修得する者にあっては二年、同項に規定する通信課程において知識及び技能を修得する者 にあっては三年とする。ただし、美容師法（昭和三十二年法律第百六十三号）第四条第三項に規定する指定を受けた美容師養成施設にお いて美容師法施行規則（平成十年厚生省令第七号）第十一条前段に規定する期間以上美容師になるのに必要な知識及び技能を修得してい る者については、昼間課程又は夜間課程において知識及び技能を修得するものにあっては一年、通信課程において知識及び技能を修得す るものにあっては一年六月とする。","","","監修確認中","保留","完全単位は取得できたが、収録URLだけでは当該主張を直接裏付ける条項・通知箇所を固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","教材の完全項目を取得"
"A-OTHER-8B24F2D4BE","A-OTHER-8B24F2D4BE-03","correct_explanation","correct_explanation","にあっては三年とする。ただし、美容師法（昭和三十二年法律第百六十三号）第四条第三項に規定する指定を受けた美容師養成施設にお","A2","解説品質・理解には影響するが正答番号を直接変更しない","yes","","第十一条　試験科目","","","第十一条 法第三条第三項の厚生労働省令で定める期間は、理容師養成施設指定規則（平成十年厚生省令第五号）第二条第一項に規定する 昼間課程又は夜間課程において知識及び技能を修得する者にあっては二年、同項に規定する通信課程において知識及び技能を修得する者 にあっては三年とする。ただし、美容師法（昭和三十二年法律第百六十三号）第四条第三項に規定する指定を受けた美容師養成施設にお いて美容師法施行規則（平成十年厚生省令第七号）第十一条前段に規定する期間以上美容師になるのに必要な知識及び技能を修得してい る者については、昼間課程又は夜間課程において知識及び技能を修得するものにあっては一年、通信課程において知識及び技能を修得す るものにあっては一年六月とする。","","","監修確認中","保留","完全単位は取得できたが、収録URLだけでは当該主張を直接裏付ける条項・通知箇所を固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","教材の完全項目を取得"
"A-OTHER-8B24F2D4BE","A-OTHER-8B24F2D4BE-04","correct_explanation","correct_explanation","いて美容師法施行規則（平成十年厚生省令第七号）第十一条前段に規定する期間以上美容師になるのに必要な知識及び技能を修得してい","A2","解説品質・理解には影響するが正答番号を直接変更しない","yes","","第十一条　試験科目","","","第十一条 法第三条第三項の厚生労働省令で定める期間は、理容師養成施設指定規則（平成十年厚生省令第五号）第二条第一項に規定する 昼間課程又は夜間課程において知識及び技能を修得する者にあっては二年、同項に規定する通信課程において知識及び技能を修得する者 にあっては三年とする。ただし、美容師法（昭和三十二年法律第百六十三号）第四条第三項に規定する指定を受けた美容師養成施設にお いて美容師法施行規則（平成十年厚生省令第七号）第十一条前段に規定する期間以上美容師になるのに必要な知識及び技能を修得してい る者については、昼間課程又は夜間課程において知識及び技能を修得するものにあっては一年、通信課程において知識及び技能を修得す るものにあっては一年六月とする。","","","監修確認中","保留","完全単位は取得できたが、収録URLだけでは当該主張を直接裏付ける条項・通知箇所を固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","教材の完全項目を取得"
"A-OTHER-8B24F2D4BE","A-OTHER-8B24F2D4BE-05","correct_explanation","correct_explanation","る者については、昼間課程又は夜間課程において知識及び技能を修得するものにあっては一年、通信課程において知識及び技能を修得す","A2","解説品質・理解には影響するが正答番号を直接変更しない","yes","","第十一条　試験科目","","","第十一条 法第三条第三項の厚生労働省令で定める期間は、理容師養成施設指定規則（平成十年厚生省令第五号）第二条第一項に規定する 昼間課程又は夜間課程において知識及び技能を修得する者にあっては二年、同項に規定する通信課程において知識及び技能を修得する者 にあっては三年とする。ただし、美容師法（昭和三十二年法律第百六十三号）第四条第三項に規定する指定を受けた美容師養成施設にお いて美容師法施行規則（平成十年厚生省令第七号）第十一条前段に規定する期間以上美容師になるのに必要な知識及び技能を修得してい る者については、昼間課程又は夜間課程において知識及び技能を修得するものにあっては一年、通信課程において知識及び技能を修得す るものにあっては一年六月とする。","","","監修確認中","保留","完全単位は取得できたが、収録URLだけでは当該主張を直接裏付ける条項・通知箇所を固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","教材の完全項目を取得"
"A-OTHER-8B24F2D4BE","A-OTHER-8B24F2D4BE-06","correct_explanation","correct_explanation","るものにあっては一年六月とする。","A2","解説品質・理解には影響するが正答番号を直接変更しない","yes","","第十一条　試験科目","","","第十一条 法第三条第三項の厚生労働省令で定める期間は、理容師養成施設指定規則（平成十年厚生省令第五号）第二条第一項に規定する 昼間課程又は夜間課程において知識及び技能を修得する者にあっては二年、同項に規定する通信課程において知識及び技能を修得する者 にあっては三年とする。ただし、美容師法（昭和三十二年法律第百六十三号）第四条第三項に規定する指定を受けた美容師養成施設にお いて美容師法施行規則（平成十年厚生省令第七号）第十一条前段に規定する期間以上美容師になるのに必要な知識及び技能を修得してい る者については、昼間課程又は夜間課程において知識及び技能を修得するものにあっては一年、通信課程において知識及び技能を修得す るものにあっては一年六月とする。","","","監修確認中","保留","完全単位は取得できたが、収録URLだけでは当該主張を直接裏付ける条項・通知箇所を固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","教材の完全項目を取得"
"A-OTHER-1C413E57AF","A-OTHER-1C413E57AF-01","correct_explanation","correct_explanation","第二十四条 法第九条第一号及び第二号に規定する器具とは、クリッパー、はさみ、くし、刷毛、ふけ取り、かみそりその他の皮膚に直接","A2","解説品質・理解には影響するが正答番号を直接変更しない","yes","","第二十四条　理容所の衛生措置","","","第二十四条 法第九条第一号及び第二号に規定する器具とは、クリッパー、はさみ、くし、刷毛、ふけ取り、かみそりその他の皮膚に直接 接触して用いられる器具とする。","","","監修確認中","保留","完全単位は取得できたが、収録URLだけでは当該主張を直接裏付ける条項・通知箇所を固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","教材の完全項目を取得"
"A-OTHER-1C413E57AF","A-OTHER-1C413E57AF-02","correct_explanation","correct_explanation","接触して用いられる器具とする。","A2","解説品質・理解には影響するが正答番号を直接変更しない","yes","","第二十四条　理容所の衛生措置","","","第二十四条 法第九条第一号及び第二号に規定する器具とは、クリッパー、はさみ、くし、刷毛、ふけ取り、かみそりその他の皮膚に直接 接触して用いられる器具とする。","","","監修確認中","保留","完全単位は取得できたが、収録URLだけでは当該主張を直接裏付ける条項・通知箇所を固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","教材の完全項目を取得"
"A-OTHER-361E3E65E9","A-OTHER-361E3E65E9-01","correct_explanation","correct_explanation","１ 洗浄及び消毒済みのはさみ等の理容器具・美容器具と、これらを衛生的","A1","正解解説の法令・数値・安全基準で正答理解へ直接影響","no","","","","","","","","監修確認中","保留","抽出断片から完全な問題・教材単位を一意に復元できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合",""
"A-OTHER-361E3E65E9","A-OTHER-361E3E65E9-02","correct_explanation","correct_explanation","かつ安全に収納できるもの","A2","解説品質・理解には影響するが正答番号を直接変更しない","yes","158","次の記述のうち、出張理容・出張美容の携行品について正しいものの組合せはどれか。



a. 洗浄済みであれば消毒前の器具でもよく、収納容器は使用済み器具と共用できる。

b. 洗浄及び消毒済みの器具と、それらを衛生的かつ安全に収納できるものを携行する。

c. 使用済み器具は、消毒済み器具と同じ容器に区分せず収納してよい。

d. 使用済みの器具を安全に収納できるものを携行する。","1.b・d | 2.a・d | 3.b・c | 4.c・d","1","・根拠：第3の1、第3の2
・判断基準：bは正しい。洗浄及び消毒済みの器具と、それらを衛生的かつ安全に収納できるものを携行する。dも正しい。使用済み器具には、安全に収納できる別のものが必要である。aは消毒と区分管理を欠き、cは清潔な器具を再汚染するおそれがあるため誤りである。
・注意点：主体、対象、要件、数値、期間、原則と例外を区別して判断する。","理容師法・理容師法施行規則","https://laws.e-gov.go.jp/law/322AC0000000234","監修確認中","保留","完全単位は取得できたが、収録URLだけでは当該主張を直接裏付ける条項・通知箇所を固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","問題集の完全問題単位を取得"
"A-OTHER-FA2E5294C1","A-OTHER-FA2E5294C1-01","correct_explanation","correct_choice","５ 手洗いに必要な石ケン、消毒液等","A1","選択肢又は公式過去問として正答判定へ直接影響","yes","162","手洗いに関して、出張理容で携行すべきものはどれか。","1.石ケン及び使い捨て手袋を携行し、消毒液は出張先の設備を使用する | 2.手洗いに必要な石ケン、消毒液等 | 3.石ケン及び消毒液を携行し、流水設備は出張先にあることを事前に確認する | 4.手指消毒剤及び使い捨て手袋を携行し、流水設備がない場合は手指消毒で代替する","2","・根拠：第3の5
・判断基準：衛生管理要領第3の5は、手洗いに必要な石ケン、消毒液等を携行することと定めている。したがって 携行品として求められるのは、手洗いに必要な石ケン、消毒液等である。出張先の備品や手袋によって必要な携行品を代替するものではない。
・注意点：主体、対象、要件、数値、期間、原則と例外を区別して判断する。","理容師法・理容師法施行規則","https://laws.e-gov.go.jp/law/322AC0000000234","監修確認中","保留","完全単位は取得できたが、収録URLだけでは当該主張を直接裏付ける条項・通知箇所を固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","問題集の完全問題単位を取得"
"A-OTHER-CC46FFAEA5","A-OTHER-CC46FFAEA5-02","correct_explanation","correct_explanation","(1) 洗浄及び消毒済みの器具類等は、使用済みのものと区別して、収納","A1","正解解説の法令・数値・安全基準で正答理解へ直接影響","yes","","第4　管理","","","第4 管理 1 作業環境の管理 (1) 作業場内には、みだりに犬（身体障害者補助犬を除く。）、猫等の動物 を入れないこと。 (2) 作業終了後は、作業場の清掃を十分行い、清潔にすること。 2 携行品等の管理 (1) 洗浄及び消毒済みの器具類等は、使用済みのものと区別して、収納 ケース等に保管すること。 (2) 使用済みのかみそり（頭髪のカットのみの用途（レーザーカット）に 使用するかみそりを除く。以下同じ。）及びかみそり以外の器具で、血 液の付着しているもの又はその疑いのあるものは、それ以外の使用済み の器具と区別して、丈夫な容器に保管し、適切な処置を行うこと。取扱 いの際は、器具の突き刺し事故に注意すること。 3 従業者の管理 営業者は、常に従業者の健康管理に注意し、従業者が感染症、感染性の 皮膚疾患にかかったときは、当該従業者を作業に従事させないこと。","","","監修確認中","保留","完全単位は取得できたが、収録URLだけでは当該主張を直接裏付ける条項・通知箇所を固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","教材の完全項目を取得"
"A-OTHER-CC46FFAEA5","A-OTHER-CC46FFAEA5-03","correct_explanation","correct_explanation","ケース等に保管すること。","A2","解説品質・理解には影響するが正答番号を直接変更しない","yes","","第4　管理","","","第4 管理 1 作業環境の管理 (1) 作業場内には、みだりに犬（身体障害者補助犬を除く。）、猫等の動物 を入れないこと。 (2) 作業終了後は、作業場の清掃を十分行い、清潔にすること。 2 携行品等の管理 (1) 洗浄及び消毒済みの器具類等は、使用済みのものと区別して、収納 ケース等に保管すること。 (2) 使用済みのかみそり（頭髪のカットのみの用途（レーザーカット）に 使用するかみそりを除く。以下同じ。）及びかみそり以外の器具で、血 液の付着しているもの又はその疑いのあるものは、それ以外の使用済み の器具と区別して、丈夫な容器に保管し、適切な処置を行うこと。取扱 いの際は、器具の突き刺し事故に注意すること。 3 従業者の管理 営業者は、常に従業者の健康管理に注意し、従業者が感染症、感染性の 皮膚疾患にかかったときは、当該従業者を作業に従事させないこと。","","","監修確認中","保留","完全単位は取得できたが、収録URLだけでは当該主張を直接裏付ける条項・通知箇所を固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","教材の完全項目を取得"
"A-OTHER-CC46FFAEA5","A-OTHER-CC46FFAEA5-04","correct_explanation","correct_explanation","(2) 使用済みのかみそり（頭髪のカットのみの用途（レーザーカット）に","A2","解説品質・理解には影響するが正答番号を直接変更しない","yes","","第4　管理","","","第4 管理 1 作業環境の管理 (1) 作業場内には、みだりに犬（身体障害者補助犬を除く。）、猫等の動物 を入れないこと。 (2) 作業終了後は、作業場の清掃を十分行い、清潔にすること。 2 携行品等の管理 (1) 洗浄及び消毒済みの器具類等は、使用済みのものと区別して、収納 ケース等に保管すること。 (2) 使用済みのかみそり（頭髪のカットのみの用途（レーザーカット）に 使用するかみそりを除く。以下同じ。）及びかみそり以外の器具で、血 液の付着しているもの又はその疑いのあるものは、それ以外の使用済み の器具と区別して、丈夫な容器に保管し、適切な処置を行うこと。取扱 いの際は、器具の突き刺し事故に注意すること。 3 従業者の管理 営業者は、常に従業者の健康管理に注意し、従業者が感染症、感染性の 皮膚疾患にかかったときは、当該従業者を作業に従事させないこと。","","","監修確認中","保留","完全単位は取得できたが、収録URLだけでは当該主張を直接裏付ける条項・通知箇所を固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","教材の完全項目を取得"
