"parent_audit_id","child_audit_id","old_context","verified_context","claim","impact_class","classification_reason","complete_unit","content_id","question_or_title","all_choices","correct_answer_number","explanation_or_body","recorded_source","recorded_url","audit_result","revision","audit_reason","missing_material","restart_condition","unit_note"
"A-OTHER-15AD280D80","A-OTHER-15AD280D80-01","wrong_choice","wrong_choice","【観点1】櫛で整えた毛流は切る位置に影響しないため、毛束を空中へ大きく引き出して切る。","A1","選択肢又は公式過去問として正答判定へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集2問で再利用"
"A-OTHER-15AD280D80","A-OTHER-15AD280D80-02","wrong_choice","wrong_choice","【観点2】床に落とした用具は汚れが付着していなければ、消毒せず作業へ戻せる。","A1","選択肢又は公式過去問として正答判定へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集2問で再利用"
"A-OTHER-98442188FF","A-OTHER-98442188FF-01","wrong_choice","wrong_choice","【観点1】櫛で毛流を整え、切る位置を確認してから切る。","A1","選択肢又は公式過去問として正答判定へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集4問で再利用"
"A-OTHER-98442188FF","A-OTHER-98442188FF-02","wrong_choice","wrong_choice","【観点2】使用後は毛髪を除去し、必要な洗浄・消毒・保管を行う。","A1","選択肢又は公式過去問として正答判定へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集2問で再利用"
"A-OTHER-B4D97F5559","A-OTHER-B4D97F5559-04","correct_explanation","correct_explanation","・使用後は毛髪を除去し、必要な洗浄・消毒・保管を行う。","A1","正解解説の法令・数値・安全基準で正答理解へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集2問で再利用"
"A-OTHER-3D6782FA3A","A-OTHER-3D6782FA3A-01","correct_explanation","correct_explanation","観点1は「櫛で毛流を整え、切る位置を確認してから切る」、観点2は「使用後は毛髪を除去し、必要な洗浄・消毒・保管を行う」と整理する。","A1","正解解説の法令・数値・安全基準で正答理解へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集3問で再利用"
"A-OTHER-CA8B6B1CFA","A-OTHER-CA8B6B1CFA-01","wrong_choice","wrong_choice","使用前後に衛生状態を確認し、必要な消毒又は交換を行う。","A1","選択肢又は公式過去問として正答判定へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集4問で再利用"
"A-OTHER-72D5809E0C","A-OTHER-72D5809E0C-04","correct_explanation","correct_explanation","・使用前後に衛生状態を確認し、必要な消毒又は交換を行う。","A1","正解解説の法令・数値・安全基準で正答理解へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集3問で再利用"
"A-OTHER-5BD880E9FB","A-OTHER-5BD880E9FB-01","correct_explanation","correct_explanation","「使用前後に衛生状態を確認し、必要な消毒又は交換を行う」は、シェービングの判断基準に合う。","A1","正解解説の法令・数値・安全基準で正答理解へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集3問で再利用"
"A-OTHER-EB3C57A7CB","A-OTHER-EB3C57A7CB-01","wrong_choice","wrong_choice","使用前後に衛生状態を確認し、必要な消毒又は交換を行う。","A1","選択肢又は公式過去問として正答判定へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集4問で再利用"
"A-OTHER-554875BBCA","A-OTHER-554875BBCA-01","correct_explanation","correct_explanation","「使用前後に衛生状態を確認し、必要な消毒又は交換を行う」は、シェービングの判断基準に合う。","A1","正解解説の法令・数値・安全基準で正答理解へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集3問で再利用"
"A-OTHER-261B940573","A-OTHER-261B940573-01","correct_explanation","correct_explanation",".replace(/消毒担当者だけの問題/g, ""消毒担当者を中心とした問題"")","A1","正解解説の法令・数値・安全基準で正答理解へ直接影響","no","","","","","","","","監修確認中","保留","抽出断片から完全な問題・教材単位を一意に復元できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合",""
"A-OTHER-F51E8290DC","A-OTHER-F51E8290DC-01","correct_explanation","correct_explanation","第五条 都道府県知事、保健所を設置する市の市長又は特別区の区長は、法第十条第二項の規定により業務停止の処分を行つたときは、厚","A1","正解解説の法令・数値・安全基準で正答理解へ直接影響","yes","","業務停止","","","理容師法 第十条。衛生措置違反等では、期間を定めて業務停止となる場合がある。","","","監修確認中","保留","完全単位は取得できたが、収録URLだけでは当該主張を直接裏付ける条項・通知箇所を固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","教材の完全項目を取得"
"A-OTHER-361E3E65E9","A-OTHER-361E3E65E9-01","correct_explanation","correct_explanation","１ 洗浄及び消毒済みのはさみ等の理容器具・美容器具と、これらを衛生的","A1","正解解説の法令・数値・安全基準で正答理解へ直接影響","no","","","","","","","","監修確認中","保留","抽出断片から完全な問題・教材単位を一意に復元できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合",""
"A-OTHER-FA2E5294C1","A-OTHER-FA2E5294C1-01","correct_explanation","correct_choice","５ 手洗いに必要な石ケン、消毒液等","A1","選択肢又は公式過去問として正答判定へ直接影響","yes","162","手洗いに関して、出張理容で携行すべきものはどれか。","1.石ケン及び使い捨て手袋を携行し、消毒液は出張先の設備を使用する | 2.手洗いに必要な石ケン、消毒液等 | 3.石ケン及び消毒液を携行し、流水設備は出張先にあることを事前に確認する | 4.手指消毒剤及び使い捨て手袋を携行し、流水設備がない場合は手指消毒で代替する","2","・根拠：第3の5
・判断基準：衛生管理要領第3の5は、手洗いに必要な石ケン、消毒液等を携行することと定めている。したがって 携行品として求められるのは、手洗いに必要な石ケン、消毒液等である。出張先の備品や手袋によって必要な携行品を代替するものではない。
・注意点：主体、対象、要件、数値、期間、原則と例外を区別して判断する。","理容師法・理容師法施行規則","https://laws.e-gov.go.jp/law/322AC0000000234","監修確認中","保留","完全単位は取得できたが、収録URLだけでは当該主張を直接裏付ける条項・通知箇所を固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","問題集の完全問題単位を取得"
"A-OTHER-CC46FFAEA5","A-OTHER-CC46FFAEA5-02","correct_explanation","correct_explanation","(1) 洗浄及び消毒済みの器具類等は、使用済みのものと区別して、収納","A1","正解解説の法令・数値・安全基準で正答理解へ直接影響","yes","","第4　管理","","","第4 管理 1 作業環境の管理 (1) 作業場内には、みだりに犬（身体障害者補助犬を除く。）、猫等の動物 を入れないこと。 (2) 作業終了後は、作業場の清掃を十分行い、清潔にすること。 2 携行品等の管理 (1) 洗浄及び消毒済みの器具類等は、使用済みのものと区別して、収納 ケース等に保管すること。 (2) 使用済みのかみそり（頭髪のカットのみの用途（レーザーカット）に 使用するかみそりを除く。以下同じ。）及びかみそり以外の器具で、血 液の付着しているもの又はその疑いのあるものは、それ以外の使用済み の器具と区別して、丈夫な容器に保管し、適切な処置を行うこと。取扱 いの際は、器具の突き刺し事故に注意すること。 3 従業者の管理 営業者は、常に従業者の健康管理に注意し、従業者が感染症、感染性の 皮膚疾患にかかったときは、当該従業者を作業に従事させないこと。","","","監修確認中","保留","完全単位は取得できたが、収録URLだけでは当該主張を直接裏付ける条項・通知箇所を固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","教材の完全項目を取得"
"A-OTHER-1E0F4F43D9","A-OTHER-1E0F4F43D9-01","correct_explanation","correct_explanation","３ 従業者は、常につめを短く切り、客１人ごとの作業前及び作業後には手","A1","正解解説の法令・数値・安全基準で正答理解へ直接影響","no","","","","","","","","監修確認中","保留","抽出断片から完全な問題・教材単位を一意に復元できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合",""
"A-OTHER-1E0F4F43D9","A-OTHER-1E0F4F43D9-02","correct_explanation","correct_explanation","指の洗浄を行い、必要に応じて消毒を行うこと。","A1","正解解説の法令・数値・安全基準で正答理解へ直接影響","yes","","第5　消毒","","","第5 衛生的取扱い等 1 作業室には、施術中の客及び介助者以外の者をみだりに出入りさせない こと。 2 作業中、従業者は清潔な外衣(白色又はこれに近い色で汚れが目立ちやす いもの)を着用し、顔面作業時には清潔なマスクを着用すること。 3 従業者は、常につめを短く切り、客1人ごとの作業前及び作業後には手 指の洗浄を行い、必要に応じて消毒を行うこと。 4 作業場においては、喫煙及び食事をしないこと。 5 皮膚に接する器具類は、客1 人ごとに消毒した清潔なものを使用するこ と。 6 皮膚に接する器具類は、使用後に洗浄し、消毒すること。 7 皮膚に接する布片類は、清潔なものを使用し、客1人ごとに取り替える こと。 8 使用後の布片類は、他のものと区別して収納すること。帰宅後、洗剤等 を使用して温湯で洗浄することが望ましいこと。 9 蒸しタオルは消毒済みのものを使用すること。 10 客用の被布は、使用目的に応じて区別し、清潔なものを使用すること。 11 作業に伴って生ずる毛髪等の廃棄物は、客1人ごとに清掃すること。 12 毛髪等の廃棄物は、ふた付きの専用容器や丈夫な袋などに入れ、適正に 処理すること。 13 皮膚に接しない器具であっても汚れやすいものは、客1人ごとに取り替 え又は洗浄し、常に清潔にすること。 14 感染症、感染性の皮膚疾患の患者又はその疑いのある者を扱う場合には、 マスク、手袋等予め防護措置をとること。また、このような者を扱ったと きは、作業終了後、従業者の手指及び使用した器具等の消毒を特に厳重に 行うこと。器具等の消毒については、感染症法に基づく消毒・滅菌の手引 き（平成16年1月30日健感発第0130001号厚生労働省健康局結 核感染症課長通知）等を参考にすること。 15 パーマネントウエーブ用剤、染毛剤等の使用に当たっては、医薬部外品 及び化粧品として、薬事法による承認を受けたものを適正に使用し、その 安全衛生に十分留意すること。また、使用によってアンモニア等のガスが 発生する場合には、特に排気に留意すること。","","","監修確認中","保留","完全単位は取得できたが、収録URLだけでは当該主張を直接裏付ける条項・通知箇所を固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","教材の完全項目を取得"
"A-OTHER-FC27D3FA0F","A-OTHER-FC27D3FA0F-01","correct_explanation","correct_explanation","５ 皮膚に接する器具類は、客 1 人ごとに消毒した清潔なものを使用するこ","A1","正解解説の法令・数値・安全基準で正答理解へ直接影響","no","","","","","","","","監修確認中","保留","抽出断片から完全な問題・教材単位を一意に復元できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合",""
"A-OTHER-FC27D3FA0F","A-OTHER-FC27D3FA0F-02","correct_explanation","correct_choice","と。","A1","選択肢又は公式過去問として正答判定へ直接影響","yes","493","香粧品成分の「香粧品化学：乳化」と「香粧品化学：紫外線防御成分」に関する次の記述のうち、いずれの内容も正しいものはどれか。","1.【観点1】水相と油相を細かく分散させ、安定な状態に近づけること。
【観点2】紫外線散乱剤には酸化チタンや酸化亜鉛等があり、紫外線を散乱・反射する。 | 2.【観点1】水相と油相を細かく分散させ、安定な状態に近づけること。
【観点2】紫外線吸収剤は、紫外線を物理的に散乱・反射する無機粉体を指す。 | 3.【観点1】油性成分を水へ完全に溶解し、分子の状態にすること。
【観点2】紫外線散乱剤には酸化チタンや酸化亜鉛等があり、紫外線を散乱・反射する。 | 4.【観点1】油性成分を水へ完全に溶解し、分子の状態にすること。
【観点2】紫外線吸収剤は、紫外線を物理的に散乱・反射する無機粉体を指す。","1","【香粧品化学：乳化】
・水相と油相を細かく分散させ、安定な状態に近づけること。 【香粧品化学：紫外線防御成分】
・紫外線散乱剤には酸化チタンや酸化亜鉛等があり、紫外線を散乱・反射する。 対象、条件、作用又は手順を取り違えないように整理する。","医薬品医療機器等法・化粧品基準","https://laws.e-gov.go.jp/law/335AC0000000145","監修確認中","保留","完全単位は取得できたが、収録URLだけでは当該主張を直接裏付ける条項・通知箇所を固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","問題集の完全問題単位を取得"
"A-OTHER-8A5294335C","A-OTHER-8A5294335C-02","correct_explanation","wrong_choice","理容所及び美容所における衛生管理要領（昭和５６年６月１日付け環指","A1","選択肢又は公式過去問として正答判定へ直接影響","yes","48","理容師試験の筆記試験科目に含まれないものはどれか。","1.衛生管理 | 2.保健 | 3.運営管理 | 4.理容実技","4","・根拠：理容師法施行規則第12条
・判断基準：理容実技は実技試験の課目であり、筆記試験の課目ではない。衛生管理、保健及び運営管理は、理容師法施行規則第12条に掲げられた筆記試験の課目である。
・注意点：主体、対象、要件、数値、期間、原則と例外を区別して判断する。","理容師法・理容師法施行規則","https://laws.e-gov.go.jp/law/322AC0000000234","公式確認済み・問題上の意図的な誤答","修正不要","完全問題単位で誤答位置と正答番号を確認し、問題に記録された公的一次資料との対応を確認","","","問題集の完全問題単位を取得"
"A-OTHER-05D12F7683","A-OTHER-05D12F7683-01","correct_explanation","wrong_choice","else if(q.category==='disinfection')q.structuredReview={'判断軸':'洗浄と消毒を分け、血液付着の有無、濃度、温度、時間、対象器具を確認する','注意':'薬剤名だけで判断せず、衛生管理要領の条件を一組で確認する'};","A1","選択肢又は公式過去問として正答判定へ直接影響","yes","48","理容師試験の筆記試験科目に含まれないものはどれか。","1.衛生管理 | 2.保健 | 3.運営管理 | 4.理容実技","4","・根拠：理容師法施行規則第12条
・判断基準：理容実技は実技試験の課目であり、筆記試験の課目ではない。衛生管理、保健及び運営管理は、理容師法施行規則第12条に掲げられた筆記試験の課目である。
・注意点：主体、対象、要件、数値、期間、原則と例外を区別して判断する。","理容師法・理容師法施行規則","https://laws.e-gov.go.jp/law/322AC0000000234","公式確認済み・問題上の意図的な誤答","修正不要","完全問題単位で誤答位置と正答番号を確認し、問題に記録された公的一次資料との対応を確認","","","問題集の完全問題単位を取得"
"A-OTHER-3F7A3D73F5","A-OTHER-3F7A3D73F5-01","material_body","material_body","未消毒物を分ける容器","A1","教材・用語本文の法令又は安全基準として学習内容へ直接影響","no","","","","","","","","監修確認中","保留","抽出断片から完全な問題・教材単位を一意に復元できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合",""
"A-OTHER-B39DF7E64B","A-OTHER-B39DF7E64B-01","material_body","material_body","器具消毒義務とは別に消毒設備の設置が必要","A1","教材・用語本文の法令又は安全基準として学習内容へ直接影響","no","","","","","","","","監修確認中","保留","抽出断片から完全な問題・教材単位を一意に復元できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合",""
"A-OTHER-CB0DD75C85","A-OTHER-CB0DD75C85-01","material_body","material_body","器具は十分に洗浄後に消毒","A1","教材・用語本文の法令又は安全基準として学習内容へ直接影響","no","","","","","","","","監修確認中","保留","抽出断片から完全な問題・教材単位を一意に復元できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合",""
"A-OTHER-0284098FC1","A-OTHER-0284098FC1-03","material_body","material_body","2 携行品等の管理 (1) 洗浄及び消毒済みの器具類等は、使用済みのものと区別して、収納 ケース等に保管すること。","A1","教材・用語本文の法令又は安全基準として学習内容へ直接影響","yes","","第4　管理","","","第4 管理 1 作業環境の管理 (1) 作業場内には、みだりに犬（身体障害者補助犬を除く。）、猫等の動物 を入れないこと。 (2) 作業終了後は、作業場の清掃を十分行い、清潔にすること。 2 携行品等の管理 (1) 洗浄及び消毒済みの器具類等は、使用済みのものと区別して、収納 ケース等に保管すること。 (2) 使用済みのかみそり（頭髪のカットのみの用途（レーザーカット）に 使用するかみそりを除く。以下同じ。）及びかみそり以外の器具で、血 液の付着しているもの又はその疑いのあるものは、それ以外の使用済み の器具と区別して、丈夫な容器に保管し、適切な処置を行うこと。取扱 いの際は、器具の突き刺し事故に注意すること。 3 従業者の管理 営業者は、常に従業者の健康管理に注意し、従業者が感染症、感染性の 皮膚疾患にかかったときは、当該従業者を作業に従事させないこと。","","","監修確認中","保留","完全単位は取得できたが、収録URLだけでは当該主張を直接裏付ける条項・通知箇所を固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","教材の完全項目を取得"
"A-OTHER-0284098FC1","A-OTHER-0284098FC1-05","material_body","material_body","3 従業者の管理 営業者は、常に従業者の健康管理に注意し、従業者が感染症、感染性の 皮膚疾患にかかったときは、当該従業者を作業に従事させないこと。","A1","教材・用語本文の法令又は安全基準として学習内容へ直接影響","yes","","第4　管理","","","第4 管理 1 作業環境の管理 (1) 作業場内には、みだりに犬（身体障害者補助犬を除く。）、猫等の動物 を入れないこと。 (2) 作業終了後は、作業場の清掃を十分行い、清潔にすること。 2 携行品等の管理 (1) 洗浄及び消毒済みの器具類等は、使用済みのものと区別して、収納 ケース等に保管すること。 (2) 使用済みのかみそり（頭髪のカットのみの用途（レーザーカット）に 使用するかみそりを除く。以下同じ。）及びかみそり以外の器具で、血 液の付着しているもの又はその疑いのあるものは、それ以外の使用済み の器具と区別して、丈夫な容器に保管し、適切な処置を行うこと。取扱 いの際は、器具の突き刺し事故に注意すること。 3 従業者の管理 営業者は、常に従業者の健康管理に注意し、従業者が感染症、感染性の 皮膚疾患にかかったときは、当該従業者を作業に従事させないこと。","","","監修確認中","保留","完全単位は取得できたが、収録URLだけでは当該主張を直接裏付ける条項・通知箇所を固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","教材の完全項目を取得"
"A-OTHER-8E9FD6EA77","A-OTHER-8E9FD6EA77-01","material_body","wrong_choice","第6 消毒 理容所及び美容所における衛生管理要領（昭和56年6月1日付け環指","A1","選択肢又は公式過去問として正答判定へ直接影響","yes","48","理容師試験の筆記試験科目に含まれないものはどれか。","1.衛生管理 | 2.保健 | 3.運営管理 | 4.理容実技","4","・根拠：理容師法施行規則第12条
・判断基準：理容実技は実技試験の課目であり、筆記試験の課目ではない。衛生管理、保健及び運営管理は、理容師法施行規則第12条に掲げられた筆記試験の課目である。
・注意点：主体、対象、要件、数値、期間、原則と例外を区別して判断する。","理容師法・理容師法施行規則","https://laws.e-gov.go.jp/law/322AC0000000234","公式確認済み・問題上の意図的な誤答","修正不要","完全問題単位で誤答位置と正答番号を確認し、問題に記録された公的一次資料との対応を確認","","","問題集の完全問題単位を取得"
"A-OTHER-1A2992EAEE","A-OTHER-1A2992EAEE-01","material_body","material_body","第二十七条　感染症の病原体に汚染された場所の消毒","A1","教材・用語本文の法令又は安全基準として学習内容へ直接影響","no","","","","","","","","監修確認中","保留","抽出断片から完全な問題・教材単位を一意に復元できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合",""
"A-OTHER-F0BD8E9E23","A-OTHER-F0BD8E9E23-01","material_body","material_body","消毒・廃棄その他必要措置","A1","教材・用語本文の法令又は安全基準として学習内容へ直接影響","no","","","","","","","","監修確認中","保留","抽出断片から完全な問題・教材単位を一意に復元できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合",""
"A-OTHER-627129B2D1","A-OTHER-627129B2D1-01","material_body","material_body","出張時は、携行品・使用済み物品・消毒済み物品を分けて管理します。","A1","教材・用語本文の法令又は安全基準として学習内容へ直接影響","no","","","","","","","","監修確認中","保留","抽出断片から完全な問題・教材単位を一意に復元できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合",""
"A-OTHER-9FB7FD298F","A-OTHER-9FB7FD298F-01","material_body","material_body","清潔保持、採光・照明・換気、消毒設備はセットで確認します。","A1","教材・用語本文の法令又は安全基準として学習内容へ直接影響","no","","","","","","","","監修確認中","保留","抽出断片から完全な問題・教材単位を一意に復元できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合",""
"A-OTHER-F1C0F5562B","A-OTHER-F1C0F5562B-01","material_body","material_body","客一人ごとの取替え・消毒が出題されやすいです。","A1","教材・用語本文の法令又は安全基準として学習内容へ直接影響","no","","","","","","","","監修確認中","保留","抽出断片から完全な問題・教材単位を一意に復元できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合",""
"A-OTHER-665D9E63B0","A-OTHER-665D9E63B0-01","material_body","material_body","血液付着時は通常より厳格な消毒が必要です。","A1","教材・用語本文の法令又は安全基準として学習内容へ直接影響","no","","","","","","","","監修確認中","保留","抽出断片から完全な問題・教材単位を一意に復元できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合",""
"A-OTHER-0246BDD4E3","A-OTHER-0246BDD4E3-01","material_body","material_body","消毒は「洗浄してから消毒し、清潔に保管する」流れで覚えます。","A1","教材・用語本文の法令又は安全基準として学習内容へ直接影響","no","","","","","","","","監修確認中","保留","抽出断片から完全な問題・教材単位を一意に復元できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合",""
"A-OTHER-8AB435249F","A-OTHER-8AB435249F-01","material_body","material_body","血液が付着した器具は、通常より厳格な消毒が必要です。","A1","教材・用語本文の法令又は安全基準として学習内容へ直接影響","no","","","","","","","","監修確認中","保留","抽出断片から完全な問題・教材単位を一意に復元できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合",""
"A-OTHER-AE69B432E9","A-OTHER-AE69B432E9-01","material_body","material_body","第五条 都道府県知事、保健所を設置する市の市長又は特別区の区長は、法第十条第二項の規定により業務停止の処分を行ったときは、厚 生労働大臣に厚生労働省令で定める事項を通知しなければならない。","A1","教材・用語本文の法令又は安全基準として学習内容へ直接影響","ambiguous","","","","","","","","監修確認中","保留","同一文が複数問題で再利用され、対象問題を一意に固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","同一文が問題集2問で再利用"
"A-OTHER-478170E41C","A-OTHER-478170E41C-01","material_body","material_body","重要条文はこちら → 第二十七条　感染症の病原体に汚染された場所の消毒","A1","教材・用語本文の法令又は安全基準として学習内容へ直接影響","no","","","","","","","","監修確認中","保留","抽出断片から完全な問題・教材単位を一意に復元できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合",""
"A-OTHER-577855814B","A-OTHER-577855814B-01","material_body","material_body","第二十七条　感染症の病原体に汚染された場所の消毒","A1","教材・用語本文の法令又は安全基準として学習内容へ直接影響","no","","","","","","","","監修確認中","保留","抽出断片から完全な問題・教材単位を一意に復元できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合",""
"A-OTHER-DE7EEECC9E","A-OTHER-DE7EEECC9E-01","material_body","material_body","消毒の前に汚れを落とす作業である。汚れが残ると消毒効果が弱くなる。","A1","教材・用語本文の法令又は安全基準として学習内容へ直接影響","yes","","衛生管理：洗浄","","","消毒の前に汚れを落とす作業である。汚れが残ると消毒効果が弱くなる。","","","監修確認中","保留","完全単位は取得できたが、収録URLだけでは当該主張を直接裏付ける条項・通知箇所を固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","教材の完全項目を取得"
"A-OTHER-4A400F9E2C","A-OTHER-4A400F9E2C-01","material_body","material_body","すべての微生物を死滅または除去する処理であり、消毒より厳密な概念である。","A1","教材・用語本文の法令又は安全基準として学習内容へ直接影響","yes","","衛生管理：滅菌","","","すべての微生物を死滅または除去する処理であり、消毒より厳密な概念である。","","","監修確認中","保留","完全単位は取得できたが、収録URLだけでは当該主張を直接裏付ける条項・通知箇所を固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","教材の完全項目を取得"
"A-OTHER-8A4828107D","A-OTHER-8A4828107D-01","material_body","material_body","熱を利用する消毒法で、耐熱性のある器具に用いる。熱に弱いものには不向きである。","A1","教材・用語本文の法令又は安全基準として学習内容へ直接影響","yes","","衛生管理：煮沸消毒","","","熱を利用する消毒法で、耐熱性のある器具に用いる。熱に弱いものには不向きである。","","","監修確認中","保留","完全単位は取得できたが、収録URLだけでは当該主張を直接裏付ける条項・通知箇所を固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","教材の完全項目を取得"
"A-OTHER-C811132DFD","A-OTHER-C811132DFD-01","material_body","material_body","一定濃度のアルコールで消毒する方法である。汚れを落としてから使うことが大切である。","A1","教材・用語本文の法令又は安全基準として学習内容へ直接影響","yes","","衛生管理：エタノール消毒","","","一定濃度のアルコールで消毒する方法である。汚れを落としてから使うことが大切である。","","","監修確認中","保留","完全単位は取得できたが、収録URLだけでは当該主張を直接裏付ける条項・通知箇所を固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","教材の完全項目を取得"
"A-OTHER-16D5DC3A60","A-OTHER-16D5DC3A60-01","material_body","material_body","消毒に用いられる薬剤である。濃度、時間、金属腐食、換気に注意する。","A1","教材・用語本文の法令又は安全基準として学習内容へ直接影響","yes","","衛生管理：次亜塩素酸ナトリウム","","","消毒に用いられる薬剤である。濃度、時間、金属腐食、換気に注意する。","","","監修確認中","保留","完全単位は取得できたが、収録URLだけでは当該主張を直接裏付ける条項・通知箇所を固定できない","主張を直接裏付ける条項・項・号又は通知の該当箇所","一次資料の具体的箇所を固定後、完全単位で再照合","教材の完全項目を取得"
